idCuando	idQue	idDonde	unidades	clientes
112	13	11	99	74
112	14	9	80	53
112	15	8	49	35
112	16	4	3	2
112	17	12	92	64
112	18	13	40	34
112	19	6	4	3
112	20	9	76	48
112	21	18	2	2
112	22	4	49	47
112	23	6	56	34
112	24	17	58	33
112	25	10	65	35
112	26	4	19	12
112	27	18	63	56
112	28	13	20	19
112	29	16	100	71
112	30	6	52	46
112	31	10	90	69
112	32	1	31	20
112	33	12	65	40
112	34	3	72	44
112	35	10	4	2
112	36	12	76	50
112	37	18	6	3
112	38	18	99	59
112	39	3	4	2
112	40	3	87	75
112	41	19	37	22
112	42	20	26	18
112	43	19	24	22
112	44	10	14	14
112	45	20	69	53
112	46	20	98	60
112	47	4	5	4
112	48	4	55	34
112	49	5	46	43
112	50	1	98	70
112	51	8	16	10
112	52	12	42	27
112	53	8	59	57
112	54	6	72	64
112	55	14	73	60
112	56	9	96	55
112	57	10	91	90
112	58	1	82	48
112	59	3	2	1
112	60	2	76	41
113	1	9	73	48
113	2	16	90	60
113	3	16	34	19
113	4	8	75	73
113	5	19	39	38
113	6	6	23	13
113	7	19	3	2
113	8	1	22	15
113	9	15	77	51
113	10	14	60	40
113	11	4	51	34
113	12	16	78	77
113	13	16	55	49
113	14	7	91	82
113	15	4	45	24
113	16	10	98	77
113	17	13	93	91
113	18	3	9	8
113	19	8	64	45
113	20	2	47	39
113	21	12	61	41
113	22	1	53	32
113	23	15	54	46
113	24	3	84	70
113	25	7	10	9
113	26	19	50	30
113	27	17	51	38
113	28	15	85	65
113	29	2	18	10
113	30	7	58	39
113	31	11	35	19
113	32	13	63	44
113	33	5	95	48
113	34	4	18	10
113	35	18	95	60
113	36	13	93	60
113	37	6	40	28
113	38	11	52	39
113	39	2	85	71
113	40	20	17	16
113	41	12	69	64
113	42	15	29	24
113	43	2	91	50
113	44	12	82	73
113	45	12	71	39
113	46	6	15	13
113	47	15	79	76
113	48	1	57	38
113	49	17	82	64
113	50	2	68	40
113	51	1	11	11
113	52	1	72	71
113	53	12	70	66
113	54	4	80	75
113	55	4	36	22
113	56	20	71	70
113	57	13	22	11
113	58	16	40	21
113	59	15	60	54
113	60	15	48	43
114	1	2	57	45
114	2	18	21	16
114	3	8	77	53
114	4	4	48	43
114	5	3	89	82
114	6	4	44	31
114	7	1	35	26
114	8	19	35	31
114	9	5	32	22
114	10	9	52	47
114	11	12	30	28
114	12	13	24	20
114	13	13	55	34
114	14	15	66	54
114	15	14	23	20
114	16	5	59	51
114	17	7	63	54
114	18	20	20	15
114	19	1	6	3
114	20	2	17	13
114	21	20	96	67
114	22	5	19	15
114	23	5	1	1
114	24	13	81	51
114	25	6	10	5
114	26	12	65	38
114	27	6	3	2
114	28	16	66	40
114	29	11	15	12
114	30	16	72	67
114	31	20	90	75
114	32	16	66	36
114	33	20	36	35
114	34	16	35	23
114	35	17	98	60
114	36	4	62	48
114	37	1	75	62
114	38	20	52	32
114	39	16	70	59
114	40	4	50	38
114	41	8	75	57
114	42	7	19	13
114	43	15	1	1
114	44	6	45	36
114	45	6	88	86
114	46	7	56	49
114	47	1	32	27
114	48	20	55	53
114	49	12	8	5
114	50	16	11	6
114	51	14	61	31
114	52	6	23	20
114	53	18	43	39
114	54	13	97	74
114	55	18	45	43
114	56	20	12	8
114	57	15	74	46
114	58	20	72	42
114	59	17	39	38
114	60	15	78	72
115	1	14	42	36
115	2	20	97	63
115	3	4	89	48
115	4	15	83	67
115	5	7	58	56
115	6	2	16	12
115	7	3	2	1
115	8	16	64	60
115	9	3	29	19
115	10	15	21	18
115	11	10	71	56
115	12	7	72	54
115	13	13	54	29
115	14	11	52	27
115	15	17	76	60
115	16	13	4	3
115	17	16	82	49
115	18	18	20	18
115	19	1	58	55
115	20	13	78	61
115	21	18	44	42
115	22	5	7	6
115	23	16	22	12
115	24	17	63	50
115	25	1	52	36
115	26	18	89	52
115	27	19	5	4
115	28	13	24	15
115	29	15	64	56
115	30	16	66	54
115	31	4	68	42
115	32	19	71	48
115	33	19	6	6
115	34	14	92	85
115	35	9	60	54
115	36	6	72	55
115	37	8	92	84
115	38	19	34	17
115	39	16	26	22
115	40	6	33	30
115	41	17	21	11
115	42	1	43	39
115	43	8	63	45
115	44	6	33	19
115	45	19	56	41
115	46	8	8	4
115	47	19	31	22
115	48	10	67	53
115	49	15	20	18
115	50	16	49	46
115	51	14	46	26
115	52	2	74	59
115	53	9	95	70
115	54	12	56	38
115	55	16	87	81
115	56	15	82	80
115	57	20	63	48
115	58	8	27	19
115	59	19	98	63
115	60	19	84	63
116	1	14	19	10
116	2	5	69	67
116	3	20	73	45
116	4	18	87	83
116	5	14	47	30
116	6	7	37	21
116	7	2	41	29
116	8	20	87	54
116	9	6	48	26
116	10	10	80	61
116	11	2	78	54
116	12	12	65	59
116	13	16	76	73
116	14	6	54	30
116	15	2	81	47
116	16	1	37	25
116	17	14	87	64
116	18	1	19	16
116	19	20	36	28
116	20	13	47	46
116	21	11	37	24
116	22	6	1	1
116	23	6	100	87
116	24	4	67	36
116	25	17	28	24
116	26	14	83	45
116	27	5	71	41
116	28	13	28	19
116	29	3	68	53
116	30	10	71	57
116	31	4	96	70
116	32	4	5	4
116	33	18	96	94
116	34	17	65	43
116	35	11	56	36
116	36	11	36	24
116	37	10	61	57
116	38	20	23	17
116	39	17	40	25
116	40	4	79	78
116	41	10	55	37
116	42	8	46	34
116	43	12	73	53
116	44	7	37	26
116	45	19	37	20
116	46	6	13	10
116	47	19	88	73
116	48	9	40	33
116	49	11	18	15
116	50	1	12	9
116	51	20	82	78
116	52	20	72	70
116	53	1	14	9
116	54	3	5	4
116	55	16	3	2
116	56	20	63	34
116	57	7	80	41
116	58	12	82	61
116	59	15	62	56
116	60	7	57	57
117	1	5	82	49
117	2	4	5	3
117	3	13	72	56
117	4	18	65	58
117	5	7	80	66
117	6	7	52	33
117	7	4	72	64
117	8	6	1	1
117	9	5	12	7
117	10	3	56	34
117	11	17	38	37
117	12	14	13	8
117	13	12	57	56
117	14	3	79	59
117	15	2	20	12
117	16	14	50	29
117	17	18	26	22
117	18	4	87	69
117	19	20	93	81
117	20	2	66	41
117	21	19	33	26
117	22	6	13	11
117	23	16	78	53
117	24	17	43	31
117	25	16	78	43
117	26	15	8	6
117	27	12	55	29
117	28	4	63	42
117	29	20	69	51
117	30	3	87	59
117	31	9	19	18
117	32	6	13	7
117	33	15	29	19
117	34	18	76	68
117	35	13	78	55
117	36	9	97	55
117	37	14	1	1
117	38	7	65	51
117	39	17	10	10
117	40	2	40	21
117	41	10	34	28
117	42	14	13	9
117	43	3	21	20
117	44	14	42	38
117	45	13	13	11
117	46	3	62	35
117	47	5	72	59
117	48	9	13	13
117	49	9	34	19
117	50	5	97	62
117	51	6	78	62
117	52	6	29	28
117	53	17	73	67
117	54	10	44	42
117	55	8	60	46
117	56	11	21	17
117	57	15	23	22
117	58	5	31	26
117	59	19	92	87
117	60	2	75	54
118	1	5	26	22
118	2	10	10	5
118	3	13	68	36
118	4	10	71	56
118	5	15	22	20
118	6	5	17	14
118	7	5	58	41
118	8	20	87	70
118	9	7	25	18
118	10	1	95	80
118	11	14	69	59
118	12	4	96	79
118	13	20	52	41
118	14	20	66	52
118	15	10	39	24
118	16	1	5	4
118	17	4	30	22
118	18	17	5	5
118	19	10	98	75
118	20	19	27	26
118	21	9	56	45
118	22	16	43	36
118	23	4	35	23
118	24	15	47	40
118	25	13	22	18
118	26	1	7	4
118	27	4	95	86
118	28	3	57	48
118	29	7	51	42
118	30	9	83	50
118	31	8	23	21
118	32	10	18	10
118	33	15	77	73
118	34	4	85	50
118	35	20	32	25
118	36	5	18	9
118	37	17	35	34
118	38	12	89	66
118	39	19	78	48
118	40	7	59	37
118	41	19	2	2
118	42	15	65	54
118	43	15	82	62
118	44	12	34	32
118	45	13	85	49
118	46	9	82	74
118	47	6	71	57
118	48	2	95	52
118	49	6	48	30
118	50	18	71	53
118	51	6	17	11
118	52	3	19	13
118	53	17	68	53
118	54	13	43	29
118	55	10	61	46
118	56	13	51	30
118	57	9	75	66
118	58	5	100	100
118	59	3	2	2
118	60	14	83	48
119	1	14	76	69
119	2	20	1	1
119	3	17	42	39
119	4	10	73	62
119	5	1	89	79
119	6	7	75	41
119	7	9	76	76
119	8	1	94	50
119	9	14	91	56
119	10	6	84	76
119	11	15	12	10
119	12	5	40	26
119	13	20	67	38
119	14	19	44	32
119	15	1	94	82
119	16	8	2	1
119	17	10	10	8
119	18	18	6	4
119	19	1	98	94
119	20	16	32	18
119	21	1	48	27
119	22	11	53	50
119	23	16	7	5
119	24	2	91	73
119	25	17	3	2
119	26	20	77	63
119	27	9	62	44
119	28	6	14	9
119	29	7	65	42
119	30	2	97	59
119	31	12	8	6
119	32	5	19	11
119	33	6	12	11
119	34	16	4	4
119	35	16	19	14
119	36	9	58	44
119	37	8	7	4
119	38	18	93	48
119	39	16	1	1
119	40	11	94	85
119	41	6	80	52
119	42	5	35	27
119	43	10	62	43
119	44	7	56	37
119	45	11	6	6
119	46	7	92	78
119	47	14	87	46
119	48	11	34	33
119	49	15	35	25
119	50	7	72	56
119	51	10	82	69
119	52	2	22	18
119	53	18	79	40
119	54	3	12	7
119	55	15	45	34
119	56	2	12	10
119	57	2	16	12
119	58	17	51	50
119	59	17	75	75
119	60	10	52	51
120	1	15	22	17
120	2	8	16	10
120	3	3	80	62
120	4	20	88	67
120	5	8	98	56
120	6	14	88	52
120	7	9	97	85
120	8	20	59	30
120	9	9	31	29
120	10	1	82	46
120	11	14	90	49
120	12	4	16	13
120	13	15	54	28
120	14	4	18	18
120	15	15	86	44
120	16	14	66	41
120	17	8	93	49
120	18	4	46	38
120	19	2	63	55
120	20	3	40	27
120	21	1	40	30
120	22	14	95	76
120	23	5	11	7
120	24	5	82	58
120	25	5	55	29
120	26	4	78	51
120	27	19	28	20
120	28	12	5	3
120	29	5	61	46
120	30	1	79	41
120	31	5	5	3
120	32	4	63	49
120	33	7	90	75
120	34	17	9	8
120	35	20	22	21
120	36	8	18	17
120	37	18	46	25
120	38	6	70	65
120	39	2	80	63
120	40	5	49	28
120	41	14	18	16
120	42	19	17	14
120	43	9	4	3
120	44	3	68	39
120	45	11	84	46
120	46	1	90	78
120	47	20	83	78
120	48	12	1	1
120	49	7	10	9
120	50	8	69	65
120	51	5	16	9
120	52	16	45	45
120	53	7	31	18
120	54	18	51	31
120	55	10	90	85
120	56	13	60	32
120	57	18	88	51
120	58	7	80	67
120	59	5	55	34
120	60	4	18	16
121	1	8	58	33
121	2	12	55	38
121	3	9	26	23
121	4	13	31	26
121	5	19	3	2
121	6	1	66	34
121	7	3	63	62
121	8	7	38	37
121	9	18	53	42
121	10	13	28	25
121	11	8	63	46
121	12	1	44	33
121	13	10	21	11
121	14	11	19	16
121	15	17	98	59
121	16	12	36	35
121	17	4	39	28
121	18	10	16	14
121	19	6	3	1
121	20	3	47	35
121	21	8	21	19
121	22	7	86	63
121	23	20	61	32
121	24	15	55	30
121	25	18	93	91
121	26	8	36	35
121	27	14	18	15
121	28	5	81	52
121	29	4	60	34
121	30	17	56	50
121	31	7	10	8
121	32	20	74	41
121	33	13	49	42
121	34	4	91	80
121	35	5	3	2
121	36	16	49	29
121	37	20	8	5
121	38	14	39	37
121	39	18	71	52
121	40	3	80	50
121	41	10	37	21
121	42	1	19	19
121	43	16	22	14
121	44	16	36	35
121	45	20	48	37
121	46	4	20	17
121	47	11	85	57
121	48	15	9	7
121	49	12	88	52
121	50	2	63	56
121	51	20	39	27
121	52	18	20	12
121	53	19	1	1
121	54	13	2	1
121	55	6	39	34
121	56	5	39	37
121	57	3	15	14
121	58	3	1	1
121	59	10	18	15
121	60	1	22	13
122	1	2	84	60
122	2	13	74	69
122	3	19	95	78
122	4	13	61	48
122	5	10	95	85
122	6	5	92	67
122	7	2	10	9
122	8	20	57	36
122	9	13	82	64
122	10	16	2	1
122	11	15	22	16
122	12	11	71	50
122	13	7	70	44
122	14	14	28	17
122	15	18	67	49
122	16	11	69	48
122	17	17	14	9
122	18	13	83	73
122	19	19	7	6
122	20	14	36	26
122	21	2	4	3
122	22	11	96	58
122	23	20	6	5
122	24	1	16	14
122	25	10	91	71
122	26	17	87	57
122	27	6	27	25
122	28	4	60	49
122	29	4	53	38
122	30	14	58	32
122	31	4	25	17
122	32	8	39	28
122	33	20	50	39
122	34	6	71	42
122	35	20	57	29
122	36	13	13	8
122	37	6	67	35
122	38	19	25	18
122	39	20	15	13
122	40	4	61	35
122	41	9	51	38
122	42	15	16	15
122	43	14	92	80
122	44	2	66	55
122	45	13	60	58
122	46	18	32	31
122	47	16	2	1
122	48	12	72	41
122	49	17	32	23
122	50	8	70	57
122	51	19	39	24
122	52	1	6	6
122	53	2	1	1
122	54	16	54	35
122	55	14	38	23
122	56	1	19	14
122	57	7	5	4
122	58	9	31	21
122	59	1	30	24
122	60	10	93	61
123	1	4	97	67
123	2	17	27	22
123	3	15	59	42
123	4	8	14	11
123	5	11	39	23
123	6	11	77	66
123	7	13	91	85
123	8	6	58	53
123	9	14	95	79
123	10	5	95	63
123	11	9	16	15
123	12	13	14	14
123	13	15	87	80
123	14	5	12	7
123	15	19	5	5
123	16	12	92	59
123	17	9	29	20
123	18	9	97	83
123	19	10	25	15
123	20	16	18	13
123	21	2	25	18
123	22	15	62	55
123	23	12	98	77
123	24	7	1	1
123	25	2	11	9
123	26	10	79	66
123	27	19	20	15
123	28	8	29	27
123	29	10	39	21
123	30	1	62	46
123	31	9	65	63
123	32	4	8	6
123	33	9	85	49
123	34	15	69	51
123	35	2	13	12
123	36	20	49	33
123	37	16	1	1
123	38	11	42	38
123	39	20	15	11
123	40	3	17	15
123	41	12	21	12
123	42	7	74	41
123	43	8	21	20
123	44	17	5	3
123	45	15	39	33
123	46	15	22	21
123	47	16	89	73
123	48	10	10	7
123	49	16	58	43
123	50	2	36	34
123	51	19	42	26
123	52	20	19	16
123	53	3	36	29
123	54	6	90	51
123	55	16	11	9
123	56	15	38	35
123	57	5	67	50
123	58	12	70	44
123	59	8	58	55
123	60	2	98	52
124	1	10	67	56
124	2	2	95	89
124	3	20	54	37
124	4	10	90	86
124	5	8	76	56
124	6	2	11	7
124	7	8	82	44
124	8	2	96	79
124	9	9	36	26
124	10	1	58	31
124	11	18	69	37
124	12	13	74	69
124	13	6	56	28
124	14	17	64	46
124	15	2	7	5
124	16	10	42	28
124	17	17	81	44
124	18	2	33	17
124	19	10	26	22
124	20	16	8	7
124	21	6	82	61
124	22	3	94	53
124	23	20	44	25
124	24	11	82	64
124	25	6	71	38
124	26	13	94	53
124	27	4	90	71
124	28	5	72	56
124	29	13	64	64
124	30	1	19	17
124	31	2	11	9
124	32	16	54	46
124	33	4	34	31
124	34	11	61	45
124	35	17	91	62
124	36	14	98	82
124	37	16	73	51
124	38	3	80	67
124	39	14	49	43
124	40	12	48	31
124	41	11	93	91
124	42	10	21	18
124	43	19	32	18
124	44	14	33	32
124	45	5	92	51
124	46	12	31	21
124	47	4	42	25
124	48	11	3	2
124	49	13	43	43
124	50	20	17	12
124	51	11	74	51
124	52	16	88	73
124	53	5	90	78
124	54	16	62	61
124	55	7	82	42
124	56	6	77	42
124	57	17	69	47
124	58	1	14	8
124	59	18	18	13
124	60	8	64	54
125	1	18	12	10
125	2	12	87	57
125	3	20	58	42
125	4	8	76	74
125	5	9	58	32
125	6	4	22	17
125	7	12	30	28
125	8	7	15	7
125	9	15	62	34
125	10	9	50	38
125	11	9	93	63
125	12	14	53	32
125	13	17	89	76
125	14	1	12	11
125	15	17	40	33
125	16	12	35	22
125	17	20	56	47
125	18	12	44	41
125	19	20	77	60
125	20	9	90	87
125	21	18	40	21
125	22	16	69	67
125	23	14	75	45
125	24	20	27	20
125	25	12	67	52
125	26	13	35	33
125	27	19	77	75
125	28	11	52	44
125	29	18	51	51
125	30	2	7	7
125	31	5	74	37
125	32	1	21	15
125	33	4	97	51
125	34	9	69	55
125	35	7	48	43
125	36	14	3	3
125	37	12	70	56
125	38	10	18	13
125	39	17	81	49
125	40	1	64	55
125	41	4	16	8
125	42	12	54	47
125	43	15	3	2
125	44	13	59	41
125	45	8	11	10
125	46	5	61	36
125	47	7	76	66
125	48	3	55	42
125	49	1	17	14
125	50	11	14	11
125	51	14	69	35
125	52	18	2	2
125	53	20	14	10
125	54	9	38	20
125	55	10	76	39
125	56	15	97	50
125	57	1	90	87
125	58	19	72	71
125	59	2	72	51
125	60	11	29	27
126	1	8	75	64
126	2	1	33	23
126	3	12	27	15
126	4	14	87	73
126	5	1	26	13
126	6	20	97	92
126	7	6	40	39
126	8	9	24	23
126	9	16	87	87
126	10	14	23	19
126	11	1	93	66
126	12	17	27	15
126	13	15	4	4
126	14	3	96	93
126	15	5	42	22
126	16	9	21	14
126	17	9	65	57
126	18	11	61	37
126	19	19	98	77
126	20	12	1	1
126	21	4	42	33
126	22	3	21	17
126	23	4	20	17
126	24	9	65	39
126	25	7	90	89
126	26	8	4	4
126	27	15	60	52
126	28	16	97	76
126	29	19	95	81
126	30	9	4	2
126	31	18	2	1
126	32	6	88	78
126	33	12	73	52
126	34	19	17	10
126	35	18	88	53
126	36	16	86	84
126	37	6	82	70
126	38	9	60	34
126	39	9	51	39
126	40	9	21	20
126	41	14	36	27
126	42	3	46	30
126	43	8	60	58
126	44	11	93	67
126	45	14	59	53
126	46	1	82	50
126	47	20	37	30
126	48	2	74	66
126	49	18	57	40
126	50	1	4	2
126	51	3	57	52
126	52	6	71	66
126	53	17	50	29
126	54	4	74	51
126	55	15	87	76
126	56	5	66	65
126	57	11	88	47
126	58	15	80	75
126	59	17	99	65
126	60	4	37	27
127	1	11	28	28
127	2	19	6	4
127	3	8	88	84
127	4	8	52	35
127	5	14	48	26
127	6	19	28	18
127	7	9	98	53
127	8	17	27	27
127	9	17	1	1
127	10	2	47	41
127	11	8	63	58
127	12	3	47	45
127	13	12	92	69
127	14	10	61	60
127	15	1	96	58
127	16	15	4	3
127	17	6	89	65
127	18	8	41	33
127	19	12	4	2
127	20	3	46	34
127	21	20	85	54
127	22	1	41	36
127	23	19	44	37
127	24	8	55	29
127	25	9	51	37
127	26	6	47	38
127	27	6	68	41
127	28	18	77	39
127	29	14	43	39
127	30	4	30	17
127	31	11	30	30
127	32	12	95	66
127	33	3	5	4
127	34	8	42	39
127	35	7	17	9
127	36	5	64	44
127	37	11	29	21
127	38	6	69	47
127	39	4	67	37
127	40	6	41	30
127	41	14	10	8
127	42	16	90	76
127	43	2	88	63
127	44	3	93	61
127	45	18	41	27
127	46	17	25	16
127	47	10	51	47
127	48	4	71	38
127	49	17	79	65
127	50	18	81	69
127	51	15	94	71
127	52	4	67	61
127	53	16	42	29
127	54	12	23	16
127	55	11	17	9
127	56	2	76	38
127	57	6	54	33
127	58	13	86	55
127	59	14	3	3
127	60	4	37	22
128	1	6	31	20
128	2	12	93	60
128	3	19	12	10
128	4	9	1	1
128	5	9	67	63
128	6	8	66	47
128	7	16	91	48
128	8	5	7	5
128	9	18	61	41
128	10	11	45	32
128	11	2	74	72
128	12	10	66	56
128	13	10	51	29
128	14	13	57	56
128	15	5	1	1
128	16	5	17	11
128	17	20	47	45
128	18	17	12	10
128	19	3	96	92
128	20	5	37	34
128	21	11	72	60
128	22	4	83	80
128	23	15	40	39
128	24	15	16	15
128	25	15	70	46
128	26	10	85	52
128	27	16	68	62
128	28	2	34	30
128	29	15	86	81
128	30	12	23	21
128	31	14	49	38
128	32	5	40	21
128	33	8	82	45
128	34	20	20	19
128	35	6	100	64
128	36	11	58	42
128	37	11	21	17
128	38	17	14	12
128	39	5	30	19
128	40	19	25	16
128	41	7	61	58
128	42	17	71	54
128	43	1	17	10
128	44	12	99	79
128	45	8	2	1
128	46	16	67	67
128	47	9	88	45
128	48	3	25	14
128	49	12	39	26
128	50	13	31	30
128	51	10	11	6
128	52	7	84	47
128	53	3	32	28
128	54	4	7	4
128	55	5	99	60
128	56	4	44	24
128	57	10	81	80
128	58	19	98	50
128	59	6	13	9
128	60	7	37	20
129	1	16	30	22
129	2	19	93	62
129	3	7	33	27
129	4	4	74	57
129	5	15	58	42
129	6	3	66	41
129	7	16	92	46
129	8	20	51	42
129	9	10	52	31
129	10	11	85	77
129	11	11	1	1
129	12	10	78	71
129	13	13	40	39
129	14	12	25	17
129	15	13	36	27
129	16	4	45	45
129	17	3	2	2
129	18	14	88	64
129	19	4	1	1
129	20	14	35	21
129	21	13	32	30
129	22	19	90	48
129	23	11	65	42
129	24	14	16	10
129	25	5	64	46
129	26	7	64	57
129	27	1	26	22
129	28	4	42	34
129	29	14	89	83
129	30	2	48	27
129	31	10	79	70
129	32	10	58	40
129	33	18	3	2
129	34	7	1	1
129	35	3	26	25
129	36	6	84	71
129	37	18	47	24
129	38	3	54	32
129	39	8	31	29
129	40	11	91	83
129	41	11	12	12
129	42	13	87	52
129	43	3	100	78
129	44	5	47	44
129	45	7	42	29
129	46	1	72	41
129	47	6	45	39
129	48	19	50	32
129	49	14	60	59
129	50	13	26	15
129	51	19	6	4
129	52	9	43	43
129	53	6	9	7
129	54	14	95	48
129	55	14	2	1
129	56	6	88	84
129	57	15	63	33
129	58	12	36	21
129	59	6	63	61
129	60	20	71	69
130	1	10	3	2
130	2	17	10	6
130	3	7	78	44
130	4	1	93	62
130	5	8	13	13
130	6	20	8	7
130	7	8	39	21
130	8	18	92	50
130	9	11	69	60
130	10	16	20	13
130	11	17	60	30
130	12	14	95	62
130	13	7	98	72
130	14	14	21	16
130	15	12	81	53
130	16	18	27	26
130	17	5	32	20
130	18	6	37	25
130	19	14	34	20
130	20	20	94	82
130	21	7	74	68
130	22	13	26	24
130	23	14	41	32
130	24	10	38	37
130	25	6	52	46
130	26	11	100	56
130	27	20	89	50
130	28	11	49	41
130	29	8	43	35
130	30	10	1	1
130	31	1	30	22
130	32	5	68	38
130	33	17	27	17
130	34	5	16	9
130	35	20	88	45
130	36	11	97	73
130	37	1	25	20
130	38	2	87	57
130	39	16	85	76
130	40	9	59	51
130	41	9	42	40
130	42	2	6	3
130	43	18	11	11
130	44	10	37	30
130	45	2	85	77
130	46	19	48	25
130	47	17	65	43
130	48	9	20	14
130	49	18	18	10
130	50	18	43	31
130	51	2	6	5
130	52	20	93	60
130	53	18	33	22
130	54	8	24	13
130	55	8	97	82
130	56	20	72	40
130	57	6	9	8
130	58	16	37	32
130	59	13	84	81
130	60	2	52	40
131	1	7	63	57
131	2	8	22	14
131	3	18	89	68
131	4	12	92	82
131	5	18	16	12
131	6	4	38	20
131	7	3	85	49
131	8	17	61	58
131	9	15	85	68
131	10	7	69	65
131	11	7	18	11
131	12	5	18	14
131	13	6	66	55
131	14	18	16	11
131	15	12	49	32
131	16	16	73	45
131	17	9	2	1
131	18	10	41	29
131	19	3	8	4
131	20	1	1	1
131	21	1	23	19
131	22	13	68	54
131	23	7	43	33
131	24	16	77	65
131	25	16	33	21
131	26	18	90	88
131	27	16	60	37
131	28	19	71	48
131	29	7	22	13
131	30	10	44	39
131	31	13	33	27
131	32	13	22	22
131	33	20	53	41
131	34	7	37	27
131	35	9	85	58
131	36	20	67	65
131	37	15	76	47
131	38	19	51	41
131	39	3	44	41
131	40	3	68	53
131	41	3	38	29
131	42	2	4	2
131	43	14	37	32
131	44	15	70	36
131	45	3	54	46
131	46	1	74	52
131	47	15	40	29
131	48	12	9	6
131	49	13	67	61
131	50	4	86	78
131	51	13	32	19
131	52	4	98	70
131	53	20	1	1
131	54	8	51	38
131	55	12	73	66
131	56	3	13	9
131	57	18	73	44
131	58	18	90	65
131	59	4	79	69
131	60	1	61	57
132	1	12	19	13
132	2	10	66	49
132	3	5	52	38
132	4	18	22	11
132	5	14	30	16
132	6	11	81	80
132	7	12	23	17
132	8	11	42	33
132	9	10	69	58
132	10	4	51	36
132	11	20	70	57
132	12	17	13	9
132	13	11	27	25
132	14	10	94	64
132	15	3	57	53
132	16	7	90	54
132	17	20	3	2
132	18	12	31	22
132	19	6	59	43
132	20	17	27	17
132	21	6	96	81
132	22	2	45	40
132	23	9	6	4
132	24	2	58	54
132	25	19	59	32
132	26	6	41	35
132	27	17	55	52
132	28	14	2	1
132	29	19	79	42
132	30	19	43	34
132	31	12	76	54
132	32	9	71	60
132	33	19	23	16
132	34	6	38	24
132	35	3	2	2
132	36	18	47	37
132	37	14	16	12
132	38	17	90	63
132	39	2	65	61
132	40	1	87	79
132	41	18	1	1
132	42	2	49	45
132	43	17	25	16
132	44	14	72	37
132	45	2	97	52
132	46	11	92	79
132	47	8	56	40
132	48	14	24	13
132	49	10	50	44
132	50	5	7	7
132	51	15	37	26
132	52	6	14	13
132	53	13	65	43
132	54	14	49	26
132	55	3	98	66
132	56	8	41	27
132	57	20	81	51
132	58	7	23	13
132	59	1	71	66
132	60	10	66	40
133	1	13	77	65
133	2	7	59	46
133	3	6	81	63
133	4	12	93	85
133	5	10	64	38
133	6	1	31	15
133	7	17	47	33
133	8	5	97	70
133	9	15	48	24
133	10	6	41	27
133	11	6	85	67
133	12	10	18	11
133	13	2	91	87
133	14	12	9	7
133	15	3	75	70
133	16	11	89	57
133	17	16	57	46
133	18	10	91	71
133	19	18	28	16
133	20	16	40	29
133	21	2	11	8
133	22	20	55	33
133	23	3	18	17
133	24	6	35	34
133	25	14	49	38
133	26	17	74	54
133	27	14	54	30
133	28	20	17	12
133	29	6	69	36
133	30	13	81	75
133	31	19	68	45
133	32	12	11	9
133	33	18	54	51
133	34	8	42	39
133	35	11	77	68
133	36	20	41	25
133	37	2	26	22
133	38	12	70	39
133	39	5	17	14
133	40	17	18	15
133	41	20	48	40
133	42	11	79	47
133	43	13	4	2
133	44	1	72	62
133	45	19	60	36
133	46	2	94	81
133	47	19	70	59
133	48	6	72	67
133	49	11	59	36
133	50	12	90	61
133	51	12	22	11
133	52	18	57	49
133	53	10	21	11
133	54	9	1	1
133	55	9	13	10
133	56	15	26	18
133	57	15	10	8
133	58	2	24	19
133	59	12	38	31
133	60	6	22	18
134	1	16	55	43
134	2	1	45	26
134	3	9	8	5
134	4	5	30	29
134	5	7	49	26
134	6	8	4	4
134	7	3	72	40
134	8	6	34	22
134	9	2	45	28
134	10	13	1	1
134	11	8	66	65
134	12	17	69	57
134	13	8	74	72
134	14	7	42	28
134	15	13	77	44
134	16	5	85	70
134	17	20	19	18
134	18	13	22	21
134	19	8	8	7
134	20	5	72	61
134	21	5	23	13
134	22	5	51	41
134	23	13	89	48
134	24	18	98	88
134	25	1	27	22
134	26	17	82	47
134	27	14	23	14
134	28	16	9	7
134	29	14	91	81
134	30	14	46	31
134	31	17	5	3
134	32	17	69	42
134	33	19	74	68
134	34	7	7	4
134	35	4	71	53
134	36	4	96	82
134	37	4	93	67
134	38	10	63	56
134	39	13	92	65
134	40	3	73	57
134	41	11	75	59
134	42	19	70	54
134	43	15	92	78
134	44	10	18	17
134	45	19	67	66
134	46	16	82	62
134	47	15	97	88
134	48	1	87	66
134	49	18	59	46
134	50	20	30	26
134	51	17	79	54
134	52	16	25	24
134	53	14	36	24
134	54	14	71	51
134	55	5	62	32
134	56	6	68	62
134	57	4	20	20
134	58	2	53	41
134	59	8	67	54
134	60	7	95	70
135	1	6	35	27
135	2	4	7	7
135	3	19	95	51
135	4	10	51	34
135	5	2	87	48
135	6	10	92	84
135	7	11	84	57
135	8	14	40	40
135	9	14	5	4
135	10	12	81	50
135	11	15	10	7
135	12	1	32	27
135	13	3	92	89
135	14	5	99	54
135	15	5	20	15
135	16	2	69	42
135	17	15	48	30
135	18	20	89	68
135	19	16	15	9
135	20	3	79	41
135	21	12	48	42
135	22	1	22	20
135	23	6	92	47
135	24	17	12	11
135	25	9	67	34
135	26	6	10	9
135	27	17	99	79
135	28	20	52	52
135	29	13	39	30
